model_id,prompt_variant,canonical_id,skill_label,target_text,token_count,sequence_log_probability,sequence_probability,mean_token_log_probability,geometric_mean_token_probability,within_model_prompt_sequence_probability,within_model_prompt_length_normalized_probability,normalization_scope,record_id,interpretation_warning
qwen3_5_0_8b_2026,task_completion,ai_literacy,AI literacy, AI literacy,2,-28.205825805664062,5.628147815769064e-13,-14.102912902832031,7.502098250335745e-07,3.82030181422021e-08,3.103075423590912e-05,within_model_prompt_over_approved_taxonomy,73647c7e356602688b937d0734cec0ebd2cba55ff1e2f7b848561595f40efccf,Within-model taxonomy normalization; raw logits are not comparable across tokenizers.
qwen3_5_0_8b_2026,task_completion,attention_to_detail,Attention to detail, Attention to detail,3,-13.250320434570312,1.7597823267070757e-06,-4.4167734781901045,0.012073123705925408,0.11945136900127855,0.49937780348522226,within_model_prompt_over_approved_taxonomy,d9cc746e7757987208105f2e5451593f6a166f5bde85ca661c367f3bf1fd0ac7,Within-model taxonomy normalization; raw logits are not comparable across tokenizers.
qwen3_5_0_8b_2026,task_completion,complaint_handling,Complaint handling, Complaint handling,2,-15.607666015625,1.6660068166006676e-07,-7.8038330078125,0.0004081674676650097,0.011308602887312516,0.016882935884823223,within_model_prompt_over_approved_taxonomy,df918eaffbfe991c90f8987c803b9ac5b8e986c926fc14369276426b8a01dce0,Within-model taxonomy normalization; raw logits are not comparable across tokenizers.
qwen3_5_0_8b_2026,task_completion,customer_service,Customer service, Customer service,2,-11.592714309692383,9.233112878559767e-06,-5.796357154846191,0.003038603771234375,0.6267297703523784,0.125685059964738,within_model_prompt_over_approved_taxonomy,725c24ce26af6ea323e31c69c13cb0c8fc3fb7e358d7a53bec599cb62d2759a4,Within-model taxonomy normalization; raw logits are not comparable across tokenizers.
qwen3_5_0_8b_2026,task_completion,data_privacy,Data privacy, Data privacy,2,-23.76310157775879,4.784274745964052e-11,-11.881550788879395,6.916845195581619e-06,3.247493507637534e-06,0.0002860998565865438,within_model_prompt_over_approved_taxonomy,8057a1a12783422b96471e9f152c3e9b0dc7b53a1c09e1c4817d4ce0eb725dad,Within-model taxonomy normalization; raw logits are not comparable across tokenizers.
qwen3_5_0_8b_2026,task_completion,guest_communication,Guest communication, Guest communication,2,-12.7869873046875,2.7969324226586625e-06,-6.39349365234375,0.0016724031878284204,0.18985155255866595,0.06917522348168674,within_model_prompt_over_approved_taxonomy,b72caa675c325597db5a6314131e9e9c0f77d925cc625dc9c7fd49bdb82c2995,Within-model taxonomy normalization; raw logits are not comparable across tokenizers.
qwen3_5_0_8b_2026,task_completion,local_knowledge,Local knowledge, Local knowledge,2,-18.58203125,8.50993740374342e-09,-9.291015625,9.224932196901731e-05,0.0005776417103213374,0.0038156872156689175,within_model_prompt_over_approved_taxonomy,0aa24decade409c58d9c620b1ad57e7cdddff432290cd0238b09acfc5676f048,Within-model taxonomy normalization; raw logits are not comparable across tokenizers.
qwen3_5_0_8b_2026,task_completion,multitasking,Multitasking, Multitasking,3,-15.672592163085938,1.561276081546601e-07,-5.2241973876953125,0.0053846800364596775,0.010597706460586394,0.22272526601862136,within_model_prompt_over_approved_taxonomy,87c433a4af109fe8bfafed63589e373a268cf181506e951ed185a8155877b6b6,Within-model taxonomy normalization; raw logits are not comparable across tokenizers.
qwen3_5_0_8b_2026,task_completion,payment_processing,Payment processing, Payment processing,2,-17.788774490356445,1.8811931947847865e-08,-8.894387245178223,0.00013715659644307257,0.001276925555295316,0.0056731763488545,within_model_prompt_over_approved_taxonomy,a2d40e653678b78e1d5c184a2e64151f265a48e3a5b83462b6078904e5cf2b0b,Within-model taxonomy normalization; raw logits are not comparable across tokenizers.
qwen3_5_0_8b_2026,task_completion,problem_solving,Problem solving, Problem solving,2,-17.705856323242188,2.0438277969199606e-08,-8.852928161621094,0.00014296250546629212,0.001387319469231119,0.0059133248113296625,within_model_prompt_over_approved_taxonomy,26a5655de0b74abec122b64553fdae021f7947ecc7313897aec35a5e9461daad,Within-model taxonomy normalization; raw logits are not comparable across tokenizers.
qwen3_5_0_8b_2026,task_completion,record_keeping,Record keeping, Record keeping,2,-17.909854888916016,1.66666705211731e-08,-8.954927444458008,0.00012909945980201892,0.0011313084466376545,0.005339910882833064,within_model_prompt_over_approved_taxonomy,8b0e5e8a704b3d71cb8a388fe94988244d1d49a727545009bf7a7365409973cf,Within-model taxonomy normalization; raw logits are not comparable across tokenizers.
qwen3_5_0_8b_2026,task_completion,reservation_systems,Reservation systems, Reservation systems,2,-20.234922409057617,1.6296144089190041e-09,-10.117461204528809,4.0368482866203975e-05,0.00011061576715219871,0.00166975215319477,within_model_prompt_over_approved_taxonomy,86c59f63d405228c0d00e04632f5f625bad186442776035b16a5673f174fdda7,Within-model taxonomy normalization; raw logits are not comparable across tokenizers.
qwen3_5_0_8b_2026,task_completion,teamwork,Teamwork, Teamwork,2,-15.242610931396484,2.400038357605564e-07,-7.621305465698242,0.0004899018633977181,0.016291098229632654,0.020263696655969752,within_model_prompt_over_approved_taxonomy,1e9c16b3536e4a0bec33004d3361f1d1d373b5aa5f95181e334d515f3fbfa13d,Within-model taxonomy normalization; raw logits are not comparable across tokenizers.
qwen3_5_0_8b_2026,task_completion,time_management,Time management, Time management,2,-14.975330352783203,3.1354267780696083e-07,-7.487665176391602,0.0005599488171314954,0.021282803864981947,0.02316103248623519,within_model_prompt_over_approved_taxonomy,4c90384054af9297cac5c2d6d4934108547f21d70bf41a569bdb2c09e3cb8e71,Within-model taxonomy normalization; raw logits are not comparable across tokenizers.
