model_id,canonical_id,fixture_data,backend,artifact_warning,successful_discovery_records,records_mentioning_skill,fixture_prevalence,ci_low,ci_high,uncertainty_type,uncertainty_warning,source_record_ids_json,fixture_warning
llama3_8b_instruct_2023,customer_service,True,fixture,SYNTHETIC FIXTURE: not empirical.,9,6,0.6666666666666666,0.3333333333333333,0.8888888888888888,descriptive_discovery_record_resampling_interval,Resamples the fixed prompt-by-seed discovery records; not a population confidence interval.,"[""152f09ea0294e7a3548392f8e59c2a054e2e7beae457585aef8ce5528b056c0a"",""19c594c6081b06157f611145e040b64715d6f6dc4a4f27aa66c0ad68347f8ace"",""304355a3e654cc4c2225140062f99c47fe94740a0a29dc7f927b350276e6e97b"",""3389df1c859b5753336e311a7a9c5a3571ec862935e0e869cdebbe73550bb1ca"",""59a74c319b23225f89307929f7249e2ece1b043cb7990b7db15487be9c0fb9d5"",""6df2feb3282b3c949cd75aeddf8437595d0e5f742834b4919f0b5d977b5a0ed0"",""6f2ea6f6ddbaf81dc1500bf3a83c96f278179e0202f2c74be2ee42ecbce0b3ca"",""a568cdd30ec5a10155db8718059657eb78c59fe21b1a214d6add15f920144ce6"",""e7fa0d7ac9b6aad67fe11d70d2f30be88799bff8cd9ef7a06f51978e0ed1827b""]",Synthetic fixture prevalence; not an empirical model or labour-market finding.
llama3_8b_instruct_2023,data_privacy,True,fixture,SYNTHETIC FIXTURE: not empirical.,9,9,1.0,1.0,1.0,descriptive_discovery_record_resampling_interval,Resamples the fixed prompt-by-seed discovery records; not a population confidence interval.,"[""152f09ea0294e7a3548392f8e59c2a054e2e7beae457585aef8ce5528b056c0a"",""19c594c6081b06157f611145e040b64715d6f6dc4a4f27aa66c0ad68347f8ace"",""304355a3e654cc4c2225140062f99c47fe94740a0a29dc7f927b350276e6e97b"",""3389df1c859b5753336e311a7a9c5a3571ec862935e0e869cdebbe73550bb1ca"",""59a74c319b23225f89307929f7249e2ece1b043cb7990b7db15487be9c0fb9d5"",""6df2feb3282b3c949cd75aeddf8437595d0e5f742834b4919f0b5d977b5a0ed0"",""6f2ea6f6ddbaf81dc1500bf3a83c96f278179e0202f2c74be2ee42ecbce0b3ca"",""a568cdd30ec5a10155db8718059657eb78c59fe21b1a214d6add15f920144ce6"",""e7fa0d7ac9b6aad67fe11d70d2f30be88799bff8cd9ef7a06f51978e0ed1827b""]",Synthetic fixture prevalence; not an empirical model or labour-market finding.
llama3_8b_instruct_2023,guest_communication,True,fixture,SYNTHETIC FIXTURE: not empirical.,9,9,1.0,1.0,1.0,descriptive_discovery_record_resampling_interval,Resamples the fixed prompt-by-seed discovery records; not a population confidence interval.,"[""152f09ea0294e7a3548392f8e59c2a054e2e7beae457585aef8ce5528b056c0a"",""19c594c6081b06157f611145e040b64715d6f6dc4a4f27aa66c0ad68347f8ace"",""304355a3e654cc4c2225140062f99c47fe94740a0a29dc7f927b350276e6e97b"",""3389df1c859b5753336e311a7a9c5a3571ec862935e0e869cdebbe73550bb1ca"",""59a74c319b23225f89307929f7249e2ece1b043cb7990b7db15487be9c0fb9d5"",""6df2feb3282b3c949cd75aeddf8437595d0e5f742834b4919f0b5d977b5a0ed0"",""6f2ea6f6ddbaf81dc1500bf3a83c96f278179e0202f2c74be2ee42ecbce0b3ca"",""a568cdd30ec5a10155db8718059657eb78c59fe21b1a214d6add15f920144ce6"",""e7fa0d7ac9b6aad67fe11d70d2f30be88799bff8cd9ef7a06f51978e0ed1827b""]",Synthetic fixture prevalence; not an empirical model or labour-market finding.
llama3_8b_instruct_2023,local_knowledge,True,fixture,SYNTHETIC FIXTURE: not empirical.,9,0,0.0,0.0,0.0,descriptive_discovery_record_resampling_interval,Resamples the fixed prompt-by-seed discovery records; not a population confidence interval.,"[""152f09ea0294e7a3548392f8e59c2a054e2e7beae457585aef8ce5528b056c0a"",""19c594c6081b06157f611145e040b64715d6f6dc4a4f27aa66c0ad68347f8ace"",""304355a3e654cc4c2225140062f99c47fe94740a0a29dc7f927b350276e6e97b"",""3389df1c859b5753336e311a7a9c5a3571ec862935e0e869cdebbe73550bb1ca"",""59a74c319b23225f89307929f7249e2ece1b043cb7990b7db15487be9c0fb9d5"",""6df2feb3282b3c949cd75aeddf8437595d0e5f742834b4919f0b5d977b5a0ed0"",""6f2ea6f6ddbaf81dc1500bf3a83c96f278179e0202f2c74be2ee42ecbce0b3ca"",""a568cdd30ec5a10155db8718059657eb78c59fe21b1a214d6add15f920144ce6"",""e7fa0d7ac9b6aad67fe11d70d2f30be88799bff8cd9ef7a06f51978e0ed1827b""]",Synthetic fixture prevalence; not an empirical model or labour-market finding.
llama3_8b_instruct_2023,multitasking,True,fixture,SYNTHETIC FIXTURE: not empirical.,9,6,0.6666666666666666,0.3333333333333333,1.0,descriptive_discovery_record_resampling_interval,Resamples the fixed prompt-by-seed discovery records; not a population confidence interval.,"[""152f09ea0294e7a3548392f8e59c2a054e2e7beae457585aef8ce5528b056c0a"",""19c594c6081b06157f611145e040b64715d6f6dc4a4f27aa66c0ad68347f8ace"",""304355a3e654cc4c2225140062f99c47fe94740a0a29dc7f927b350276e6e97b"",""3389df1c859b5753336e311a7a9c5a3571ec862935e0e869cdebbe73550bb1ca"",""59a74c319b23225f89307929f7249e2ece1b043cb7990b7db15487be9c0fb9d5"",""6df2feb3282b3c949cd75aeddf8437595d0e5f742834b4919f0b5d977b5a0ed0"",""6f2ea6f6ddbaf81dc1500bf3a83c96f278179e0202f2c74be2ee42ecbce0b3ca"",""a568cdd30ec5a10155db8718059657eb78c59fe21b1a214d6add15f920144ce6"",""e7fa0d7ac9b6aad67fe11d70d2f30be88799bff8cd9ef7a06f51978e0ed1827b""]",Synthetic fixture prevalence; not an empirical model or labour-market finding.
llama3_8b_instruct_2023,pms_proficiency,True,fixture,SYNTHETIC FIXTURE: not empirical.,9,5,0.5555555555555556,0.2222222222222222,0.8888888888888888,descriptive_discovery_record_resampling_interval,Resamples the fixed prompt-by-seed discovery records; not a population confidence interval.,"[""152f09ea0294e7a3548392f8e59c2a054e2e7beae457585aef8ce5528b056c0a"",""19c594c6081b06157f611145e040b64715d6f6dc4a4f27aa66c0ad68347f8ace"",""304355a3e654cc4c2225140062f99c47fe94740a0a29dc7f927b350276e6e97b"",""3389df1c859b5753336e311a7a9c5a3571ec862935e0e869cdebbe73550bb1ca"",""59a74c319b23225f89307929f7249e2ece1b043cb7990b7db15487be9c0fb9d5"",""6df2feb3282b3c949cd75aeddf8437595d0e5f742834b4919f0b5d977b5a0ed0"",""6f2ea6f6ddbaf81dc1500bf3a83c96f278179e0202f2c74be2ee42ecbce0b3ca"",""a568cdd30ec5a10155db8718059657eb78c59fe21b1a214d6add15f920144ce6"",""e7fa0d7ac9b6aad67fe11d70d2f30be88799bff8cd9ef7a06f51978e0ed1827b""]",Synthetic fixture prevalence; not an empirical model or labour-market finding.
llama3_8b_instruct_2023,payment_processing,True,fixture,SYNTHETIC FIXTURE: not empirical.,9,2,0.2222222222222222,0.0,0.5555555555555556,descriptive_discovery_record_resampling_interval,Resamples the fixed prompt-by-seed discovery records; not a population confidence interval.,"[""152f09ea0294e7a3548392f8e59c2a054e2e7beae457585aef8ce5528b056c0a"",""19c594c6081b06157f611145e040b64715d6f6dc4a4f27aa66c0ad68347f8ace"",""304355a3e654cc4c2225140062f99c47fe94740a0a29dc7f927b350276e6e97b"",""3389df1c859b5753336e311a7a9c5a3571ec862935e0e869cdebbe73550bb1ca"",""59a74c319b23225f89307929f7249e2ece1b043cb7990b7db15487be9c0fb9d5"",""6df2feb3282b3c949cd75aeddf8437595d0e5f742834b4919f0b5d977b5a0ed0"",""6f2ea6f6ddbaf81dc1500bf3a83c96f278179e0202f2c74be2ee42ecbce0b3ca"",""a568cdd30ec5a10155db8718059657eb78c59fe21b1a214d6add15f920144ce6"",""e7fa0d7ac9b6aad67fe11d70d2f30be88799bff8cd9ef7a06f51978e0ed1827b""]",Synthetic fixture prevalence; not an empirical model or labour-market finding.
llama3_8b_instruct_2023,prioritization,True,fixture,SYNTHETIC FIXTURE: not empirical.,9,1,0.1111111111111111,0.0,0.3333333333333333,descriptive_discovery_record_resampling_interval,Resamples the fixed prompt-by-seed discovery records; not a population confidence interval.,"[""152f09ea0294e7a3548392f8e59c2a054e2e7beae457585aef8ce5528b056c0a"",""19c594c6081b06157f611145e040b64715d6f6dc4a4f27aa66c0ad68347f8ace"",""304355a3e654cc4c2225140062f99c47fe94740a0a29dc7f927b350276e6e97b"",""3389df1c859b5753336e311a7a9c5a3571ec862935e0e869cdebbe73550bb1ca"",""59a74c319b23225f89307929f7249e2ece1b043cb7990b7db15487be9c0fb9d5"",""6df2feb3282b3c949cd75aeddf8437595d0e5f742834b4919f0b5d977b5a0ed0"",""6f2ea6f6ddbaf81dc1500bf3a83c96f278179e0202f2c74be2ee42ecbce0b3ca"",""a568cdd30ec5a10155db8718059657eb78c59fe21b1a214d6add15f920144ce6"",""e7fa0d7ac9b6aad67fe11d70d2f30be88799bff8cd9ef7a06f51978e0ed1827b""]",Synthetic fixture prevalence; not an empirical model or labour-market finding.
llama3_8b_instruct_2023,problem_solving,True,fixture,SYNTHETIC FIXTURE: not empirical.,9,4,0.4444444444444444,0.1111111111111111,0.7777777777777778,descriptive_discovery_record_resampling_interval,Resamples the fixed prompt-by-seed discovery records; not a population confidence interval.,"[""152f09ea0294e7a3548392f8e59c2a054e2e7beae457585aef8ce5528b056c0a"",""19c594c6081b06157f611145e040b64715d6f6dc4a4f27aa66c0ad68347f8ace"",""304355a3e654cc4c2225140062f99c47fe94740a0a29dc7f927b350276e6e97b"",""3389df1c859b5753336e311a7a9c5a3571ec862935e0e869cdebbe73550bb1ca"",""59a74c319b23225f89307929f7249e2ece1b043cb7990b7db15487be9c0fb9d5"",""6df2feb3282b3c949cd75aeddf8437595d0e5f742834b4919f0b5d977b5a0ed0"",""6f2ea6f6ddbaf81dc1500bf3a83c96f278179e0202f2c74be2ee42ecbce0b3ca"",""a568cdd30ec5a10155db8718059657eb78c59fe21b1a214d6add15f920144ce6"",""e7fa0d7ac9b6aad67fe11d70d2f30be88799bff8cd9ef7a06f51978e0ed1827b""]",Synthetic fixture prevalence; not an empirical model or labour-market finding.
llama3_8b_instruct_2023,record_keeping,True,fixture,SYNTHETIC FIXTURE: not empirical.,9,0,0.0,0.0,0.0,descriptive_discovery_record_resampling_interval,Resamples the fixed prompt-by-seed discovery records; not a population confidence interval.,"[""152f09ea0294e7a3548392f8e59c2a054e2e7beae457585aef8ce5528b056c0a"",""19c594c6081b06157f611145e040b64715d6f6dc4a4f27aa66c0ad68347f8ace"",""304355a3e654cc4c2225140062f99c47fe94740a0a29dc7f927b350276e6e97b"",""3389df1c859b5753336e311a7a9c5a3571ec862935e0e869cdebbe73550bb1ca"",""59a74c319b23225f89307929f7249e2ece1b043cb7990b7db15487be9c0fb9d5"",""6df2feb3282b3c949cd75aeddf8437595d0e5f742834b4919f0b5d977b5a0ed0"",""6f2ea6f6ddbaf81dc1500bf3a83c96f278179e0202f2c74be2ee42ecbce0b3ca"",""a568cdd30ec5a10155db8718059657eb78c59fe21b1a214d6add15f920144ce6"",""e7fa0d7ac9b6aad67fe11d70d2f30be88799bff8cd9ef7a06f51978e0ed1827b""]",Synthetic fixture prevalence; not an empirical model or labour-market finding.
llama3_8b_instruct_2023,reservation_systems,True,fixture,SYNTHETIC FIXTURE: not empirical.,9,4,0.4444444444444444,0.1111111111111111,0.7777777777777778,descriptive_discovery_record_resampling_interval,Resamples the fixed prompt-by-seed discovery records; not a population confidence interval.,"[""152f09ea0294e7a3548392f8e59c2a054e2e7beae457585aef8ce5528b056c0a"",""19c594c6081b06157f611145e040b64715d6f6dc4a4f27aa66c0ad68347f8ace"",""304355a3e654cc4c2225140062f99c47fe94740a0a29dc7f927b350276e6e97b"",""3389df1c859b5753336e311a7a9c5a3571ec862935e0e869cdebbe73550bb1ca"",""59a74c319b23225f89307929f7249e2ece1b043cb7990b7db15487be9c0fb9d5"",""6df2feb3282b3c949cd75aeddf8437595d0e5f742834b4919f0b5d977b5a0ed0"",""6f2ea6f6ddbaf81dc1500bf3a83c96f278179e0202f2c74be2ee42ecbce0b3ca"",""a568cdd30ec5a10155db8718059657eb78c59fe21b1a214d6add15f920144ce6"",""e7fa0d7ac9b6aad67fe11d70d2f30be88799bff8cd9ef7a06f51978e0ed1827b""]",Synthetic fixture prevalence; not an empirical model or labour-market finding.
llama3_8b_instruct_2023,teamwork,True,fixture,SYNTHETIC FIXTURE: not empirical.,9,6,0.6666666666666666,0.3333333333333333,1.0,descriptive_discovery_record_resampling_interval,Resamples the fixed prompt-by-seed discovery records; not a population confidence interval.,"[""152f09ea0294e7a3548392f8e59c2a054e2e7beae457585aef8ce5528b056c0a"",""19c594c6081b06157f611145e040b64715d6f6dc4a4f27aa66c0ad68347f8ace"",""304355a3e654cc4c2225140062f99c47fe94740a0a29dc7f927b350276e6e97b"",""3389df1c859b5753336e311a7a9c5a3571ec862935e0e869cdebbe73550bb1ca"",""59a74c319b23225f89307929f7249e2ece1b043cb7990b7db15487be9c0fb9d5"",""6df2feb3282b3c949cd75aeddf8437595d0e5f742834b4919f0b5d977b5a0ed0"",""6f2ea6f6ddbaf81dc1500bf3a83c96f278179e0202f2c74be2ee42ecbce0b3ca"",""a568cdd30ec5a10155db8718059657eb78c59fe21b1a214d6add15f920144ce6"",""e7fa0d7ac9b6aad67fe11d70d2f30be88799bff8cd9ef7a06f51978e0ed1827b""]",Synthetic fixture prevalence; not an empirical model or labour-market finding.
llama3_8b_instruct_2023,time_management,True,fixture,SYNTHETIC FIXTURE: not empirical.,9,1,0.1111111111111111,0.0,0.3333333333333333,descriptive_discovery_record_resampling_interval,Resamples the fixed prompt-by-seed discovery records; not a population confidence interval.,"[""152f09ea0294e7a3548392f8e59c2a054e2e7beae457585aef8ce5528b056c0a"",""19c594c6081b06157f611145e040b64715d6f6dc4a4f27aa66c0ad68347f8ace"",""304355a3e654cc4c2225140062f99c47fe94740a0a29dc7f927b350276e6e97b"",""3389df1c859b5753336e311a7a9c5a3571ec862935e0e869cdebbe73550bb1ca"",""59a74c319b23225f89307929f7249e2ece1b043cb7990b7db15487be9c0fb9d5"",""6df2feb3282b3c949cd75aeddf8437595d0e5f742834b4919f0b5d977b5a0ed0"",""6f2ea6f6ddbaf81dc1500bf3a83c96f278179e0202f2c74be2ee42ecbce0b3ca"",""a568cdd30ec5a10155db8718059657eb78c59fe21b1a214d6add15f920144ce6"",""e7fa0d7ac9b6aad67fe11d70d2f30be88799bff8cd9ef7a06f51978e0ed1827b""]",Synthetic fixture prevalence; not an empirical model or labour-market finding.
